unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
1324,object,airplane,0.0192716316367,airplane,1293178.0,1192587.0,46999.0,0.0192716316367
539,object,food,0.0192650234345,food,336693.0,790026.0,21296.0,0.0192650234345
94,object,case,0.0192487422246,case,608750.0,740294.0,25477.0,0.0192487422246
122,object,seat,0.0192427632656,seat,1330231.0,805687.0,40325.0,0.0192427632656
1835,object,horse,0.0192404961793,horse,1230680.0,1616657.0,53750.0,0.0192404961793
1045,object,flower,0.0192380941262,flower,591382.0,805441.0,26365.0,0.0192380941262
1262,object,person,0.0192331452094,person,14523849.0,1141953.0,295617.0,0.0192331452094
2080,object,building,0.0192319540973,building,35246027.0,1627130.0,695762.0,0.0192319540973
1458,object,stairway,0.0192227332864,stairway,488990.0,862269.0,25485.0,0.0192227332864
612,object,pool table,0.0192055116881,pool table,435101.0,727362.0,21905.0,0.0192055116881
1747,object,chandelier,0.0191865144201,chandelier,180873.0,1584462.0,33233.0,0.0191865144201
1340,object,bed,0.0191830656426,bed,5819168.0,1109638.0,130414.0,0.0191830656426
694,object,carousel,0.0191764278817,carousel,134810.0,724317.0,16165.0,0.0191764278817
1934,object,ceiling,0.0191501683086,ceiling,12114424.0,1670645.0,259026.0,0.0191501683086
1536,object,car,0.019128136725,car,5354795.0,1015030.0,119556.0,0.019128136725
2123,object,bottle,0.0190982891518,bottle,940192.0,1067985.0,37634.0,0.0190982891518
51,object,mountain,0.019089598235,mountain,5469345.0,1118255.0,123399.0,0.019089598235
1227,object,ceiling,0.0190844695145,ceiling,12114424.0,1599091.0,256814.0,0.0190844695145
1201,object,field,0.0190655861174,field,1883336.0,1614306.0,65437.0,0.0190655861174
1507,object,greenhouse,0.0190561580034,greenhouse,90723.0,1672129.0,32965.0,0.0190561580034
1177,object,pool table,0.0190439461554,pool table,435101.0,841169.0,23851.0,0.0190439461554
129,object,bowling alley,0.0190262523601,bowling alley,37485.0,805533.0,15740.0,0.0190262523601
711,object,skyscraper,0.0190250020375,skyscraper,1270392.0,980247.0,42019.0,0.0190250020375
2152,object,house,0.0190117653102,house,1833277.0,1657948.0,65136.0,0.0190117653102
342,object,ground,0.0189910009289,ground,7897532.0,1336272.0,172091.0,0.0189910009289
1396,object,bed,0.0189895566748,bed,5819168.0,1678656.0,139727.0,0.0189895566748
1605,object,swivel chair,0.0189759801565,swivel chair,309015.0,1066357.0,25613.0,0.0189759801565
1112,object,skyscraper,0.0189740801853,skyscraper,1270392.0,967593.0,41673.0,0.0189740801853
1881,object,mountain,0.0189544456373,mountain,5469345.0,1633709.0,132130.0,0.0189544456373
2111,object,ground,0.0189343685781,ground,7897532.0,1655155.0,177513.0,0.0189343685781
919,object,chandelier,0.0189237748048,chandelier,180873.0,757136.0,17421.0,0.0189237748048
1989,object,booth,0.0189021779154,booth,225095.0,1642731.0,34651.0,0.0189021779154
